hora;dato;linea;robot;referencia
2023-05-09 10:21:32.195949;974.95;Linea 2;R2;programa2
2023-05-09 10:21:32.436029;973.18;Linea 2;R2;programa2
2023-05-09 10:21:32.678542;342.22;Linea 2;R2;programa2
2023-05-09 10:21:32.918738;342.22;Linea 2;R2;programa2
2023-05-09 10:21:33.158093;111.41;Linea 2;R2;programa2
2023-05-09 10:21:33.403414;111.41;Linea 2;R2;programa2
2023-05-09 10:21:33.642170;99.57;Linea 2;R2;programa2
2023-05-09 10:21:33.883907;102.76;Linea 2;R2;programa2
2023-05-09 10:21:34.126724;102.76;Linea 2;R2;programa2
2023-05-09 10:21:34.366349;105.52;Linea 2;R2;programa2
2023-05-09 10:21:34.609979;105.52;Linea 2;R2;programa2
2023-05-09 10:21:34.860467;108.19;Linea 2;R2;programa2
2023-05-09 10:21:35.099481;110.85;Linea 2;R2;programa2
2023-05-09 10:21:35.340978;110.85;Linea 2;R2;programa2
2023-05-09 10:21:35.581640;113.54;Linea 2;R2;programa2
2023-05-09 10:21:35.820180;113.54;Linea 2;R2;programa2
2023-05-09 10:21:36.065718;116.04;Linea 2;R2;programa2
2023-05-09 10:21:36.304230;118.96;Linea 2;R2;programa2
2023-05-09 10:21:36.544181;118.96;Linea 2;R2;programa2
2023-05-09 10:21:36.783885;120.93;Linea 2;R2;programa2
2023-05-09 10:21:37.022414;120.93;Linea 2;R2;programa2
2023-05-09 10:21:37.261075;122.28;Linea 2;R2;programa2
2023-05-09 10:21:37.497847;123.59;Linea 2;R2;programa2
2023-05-09 10:21:37.734980;123.59;Linea 2;R2;programa2
2023-05-09 10:21:37.975218;124.88;Linea 2;R2;programa2
2023-05-09 10:21:38.218190;124.88;Linea 2;R2;programa2
2023-05-09 10:21:38.458584;1000.44;Linea 2;R2;programa2
2023-05-09 10:21:38.700584;952.5;Linea 2;R2;programa2
2023-05-09 10:21:38.940697;952.5;Linea 2;R2;programa2
2023-05-09 10:21:39.181230;971.78;Linea 2;R2;programa2
2023-05-09 10:21:39.422677;971.78;Linea 2;R2;programa2
2023-05-09 10:21:39.666795;974.06;Linea 2;R2;programa2
2023-05-09 10:21:39.904366;971.16;Linea 2;R2;programa2
2023-05-09 10:21:40.143551;971.16;Linea 2;R2;programa2
2023-05-09 10:21:40.384291;967.34;Linea 2;R2;programa2
2023-05-09 10:21:40.620406;967.34;Linea 2;R2;programa2
2023-05-09 10:21:40.867650;966.14;Linea 2;R2;programa2
2023-05-09 10:21:41.109761;966.1;Linea 2;R2;programa2
2023-05-09 10:21:41.350183;966.1;Linea 2;R2;programa2
2023-05-09 10:21:41.592580;965.95;Linea 2;R2;programa2
2023-05-09 10:21:41.834168;965.95;Linea 2;R2;programa2
2023-05-09 10:21:42.073916;966.13;Linea 2;R2;programa2
2023-05-09 10:21:42.320312;905.35;Linea 2;R2;programa2
2023-05-09 10:21:42.557154;905.35;Linea 2;R2;programa2
2023-05-09 10:21:42.799753;142.25;Linea 2;R2;programa2
2023-05-09 10:21:43.040820;142.25;Linea 2;R2;programa2
2023-05-09 10:21:43.282863;98.53;Linea 2;R2;programa2
2023-05-09 10:21:43.524638;100.15;Linea 2;R2;programa2
2023-05-09 10:21:43.767848;100.15;Linea 2;R2;programa2
2023-05-09 10:21:44.006880;101.35;Linea 2;R2;programa2
2023-05-09 10:21:44.250429;101.35;Linea 2;R2;programa2
2023-05-09 10:21:44.495208;102.5;Linea 2;R2;programa2
2023-05-09 10:21:44.735161;103.72;Linea 2;R2;programa2
2023-05-09 10:21:44.983729;103.72;Linea 2;R2;programa2
2023-05-09 10:21:45.319949;78.39;Linea 2;R2;programa2
2023-05-09 10:21:45.614810;106.09;Linea 2;R2;programa2
2023-05-09 10:21:45.918730;107.19;Linea 2;R2;programa2
2023-05-09 10:21:46.165964;107.19;Linea 2;R2;programa2
2023-05-09 10:21:46.408333;108.3;Linea 2;R2;programa2
2023-05-09 10:21:46.649651;108.3;Linea 2;R2;programa2
2023-05-09 10:21:46.891191;111.52;Linea 2;R2;programa2
2023-05-09 10:21:47.130300;111.26;Linea 2;R2;programa2
2023-05-09 10:21:47.393346;111.26;Linea 2;R2;programa2
2023-05-09 10:21:47.638830;112.63;Linea 2;R2;programa2
2023-05-09 10:21:47.877917;1025.11;Linea 2;R2;programa2
2023-05-09 10:21:48.117554;1025.11;Linea 2;R2;programa2
2023-05-09 10:21:48.360697;966.41;Linea 2;R2;programa2
2023-05-09 10:21:48.604331;966.41;Linea 2;R2;programa2
2023-05-09 10:21:48.842736;964.9;Linea 2;R2;programa2
2023-05-09 10:21:49.086844;964.94;Linea 2;R2;programa2
2023-05-09 10:21:49.324278;964.94;Linea 2;R2;programa2
2023-05-09 10:21:49.565728;965.01;Linea 2;R2;programa2
2023-05-09 10:21:49.805051;965.01;Linea 2;R2;programa2
2023-05-09 10:21:50.045441;974.97;Linea 2;R2;programa2
2023-05-09 10:21:50.285601;971.3;Linea 2;R2;programa2
2023-05-09 10:21:50.522621;971.3;Linea 2;R2;programa2
2023-05-09 10:21:50.761071;968.94;Linea 2;R2;programa2
2023-05-09 10:21:51.001409;968.94;Linea 2;R2;programa2
2023-05-09 10:21:51.240224;968.87;Linea 2;R2;programa2
2023-05-09 10:21:51.480179;967.91;Linea 2;R2;programa2
2023-05-09 10:21:51.726460;967.91;Linea 2;R2;programa2
2023-05-09 10:21:51.961108;966.91;Linea 2;R2;programa2
2023-05-09 10:21:52.199925;966.91;Linea 2;R2;programa2
2023-05-09 10:21:52.434220;964.8;Linea 2;R2;programa2
2023-05-09 10:21:52.673944;1027.89;Linea 2;R2;programa2
2023-05-09 10:21:52.914250;1027.89;Linea 2;R2;programa2
2023-05-09 10:21:53.153694;543.07;Linea 2;R2;programa2
2023-05-09 10:21:53.395306;543.07;Linea 2;R2;programa2
2023-05-09 10:21:53.634703;121.05;Linea 2;R2;programa2
2023-05-09 10:21:53.878549;120.57;Linea 2;R2;programa2
2023-05-09 10:21:54.117601;120.57;Linea 2;R2;programa2
2023-05-09 10:21:54.356479;121.95;Linea 2;R2;programa2
2023-05-09 10:21:54.602096;121.95;Linea 2;R2;programa2
2023-05-09 10:21:54.846247;123.43;Linea 2;R2;programa2
2023-05-09 10:21:55.089423;124.72;Linea 2;R2;programa2
2023-05-09 10:21:55.332313;124.72;Linea 2;R2;programa2
2023-05-09 10:21:55.570794;126.1;Linea 2;R2;programa2
2023-05-09 10:21:55.817945;126.1;Linea 2;R2;programa2
2023-05-09 10:21:56.053493;127.44;Linea 2;R2;programa2
2023-05-09 10:21:56.296168;128.73;Linea 2;R2;programa2
2023-05-09 10:21:56.539701;128.73;Linea 2;R2;programa2
2023-05-09 10:21:56.781009;129.99;Linea 2;R2;programa2
2023-05-09 10:21:57.020694;129.99;Linea 2;R2;programa2
2023-05-09 10:21:57.266668;131.12;Linea 2;R2;programa2
2023-05-09 10:21:57.506453;1002.57;Linea 2;R2;programa2
2023-05-09 10:21:57.740563;1002.57;Linea 2;R2;programa2
2023-05-09 10:21:57.978919;964.92;Linea 2;R2;programa2
2023-05-09 10:21:58.214794;964.92;Linea 2;R2;programa2
2023-05-09 10:21:58.451782;965.0;Linea 2;R2;programa2
2023-05-09 10:21:58.696323;969.53;Linea 2;R2;programa2
2023-05-09 10:21:58.932243;969.53;Linea 2;R2;programa2
2023-05-09 10:21:59.168318;973.23;Linea 2;R2;programa2
2023-05-09 10:21:59.405739;973.23;Linea 2;R2;programa2
2023-05-09 10:21:59.640625;969.84;Linea 2;R2;programa2
2023-05-09 10:21:59.876453;969.01;Linea 2;R2;programa2
2023-05-09 10:22:00.114916;969.01;Linea 2;R2;programa2
2023-05-09 10:22:00.352187;968.47;Linea 2;R2;programa2
2023-05-09 10:22:00.592581;968.47;Linea 2;R2;programa2
2023-05-09 10:22:00.834190;968.37;Linea 2;R2;programa2
2023-05-09 10:22:01.076662;807.97;Linea 2;R2;programa2
2023-05-09 10:22:01.310803;807.97;Linea 2;R2;programa2
2023-05-09 10:22:01.551915;133.79;Linea 2;R2;programa2
2023-05-09 10:22:01.794938;133.79;Linea 2;R2;programa2
2023-05-09 10:22:02.031675;99.48;Linea 2;R2;programa2
2023-05-09 10:22:02.275027;101.07;Linea 2;R2;programa2
2023-05-09 10:22:02.511207;101.07;Linea 2;R2;programa2
2023-05-09 10:22:02.750303;102.54;Linea 2;R2;programa2
2023-05-09 10:22:02.995030;102.54;Linea 2;R2;programa2
2023-05-09 10:22:03.235379;103.99;Linea 2;R2;programa2
2023-05-09 10:22:03.471657;105.37;Linea 2;R2;programa2
2023-05-09 10:22:03.718425;105.37;Linea 2;R2;programa2
2023-05-09 10:22:03.957627;106.7;Linea 2;R2;programa2
2023-05-09 10:22:04.199486;106.7;Linea 2;R2;programa2
2023-05-09 10:22:04.445889;108.05;Linea 2;R2;programa2
2023-05-09 10:22:04.685392;109.42;Linea 2;R2;programa2
2023-05-09 10:22:04.923225;109.42;Linea 2;R2;programa2
2023-05-09 10:22:05.166943;110.73;Linea 2;R2;programa2
2023-05-09 10:22:05.406852;110.73;Linea 2;R2;programa2
2023-05-09 10:22:05.665509;111.93;Linea 2;R2;programa2
2023-05-09 10:22:05.903175;113.37;Linea 2;R2;programa2
2023-05-09 10:22:06.142776;113.37;Linea 2;R2;programa2
2023-05-09 10:22:06.383675;114.71;Linea 2;R2;programa2
2023-05-09 10:22:06.625542;114.71;Linea 2;R2;programa2
2023-05-09 10:22:06.868281;1026.81;Linea 2;R2;programa2
2023-05-09 10:22:07.112068;973.44;Linea 2;R2;programa2
2023-05-09 10:22:07.351230;973.44;Linea 2;R2;programa2
2023-05-09 10:22:07.597119;970.57;Linea 2;R2;programa2
2023-05-09 10:22:07.835839;970.57;Linea 2;R2;programa2
2023-05-09 10:22:08.076840;965.82;Linea 2;R2;programa2
2023-05-09 10:22:08.320246;967.25;Linea 2;R2;programa2
2023-05-09 10:22:08.557601;967.25;Linea 2;R2;programa2
2023-05-09 10:22:08.795562;967.63;Linea 2;R2;programa2
2023-05-09 10:22:09.040077;967.63;Linea 2;R2;programa2
2023-05-09 10:22:09.280632;966.96;Linea 2;R2;programa2
2023-05-09 10:22:09.516477;966.95;Linea 2;R2;programa2
2023-05-09 10:22:09.758461;966.95;Linea 2;R2;programa2
2023-05-09 10:22:09.995704;966.83;Linea 2;R2;programa2
2023-05-09 10:22:10.245117;966.6;Linea 2;R2;programa2
2023-05-09 10:22:10.519144;966.6;Linea 2;R2;programa2
2023-05-09 10:22:10.800619;445.07;Linea 2;R2;programa2
2023-05-09 10:22:11.082354;115.39;Linea 2;R2;programa2
2023-05-09 10:22:11.351375;115.39;Linea 2;R2;programa2
2023-05-09 10:22:11.629063;99.31;Linea 2;R2;programa2
2023-05-09 10:22:11.913327;100.8;Linea 2;R2;programa2
2023-05-09 10:22:12.224864;100.8;Linea 2;R2;programa2
2023-05-09 10:22:12.465035;101.5;Linea 2;R2;programa2
2023-05-09 10:22:12.730047;103.54;Linea 2;R2;programa2
2023-05-09 10:22:13.028810;103.54;Linea 2;R2;programa2
2023-05-09 10:22:13.288609;104.45;Linea 2;R2;programa2
2023-05-09 10:22:13.565602;106.22;Linea 2;R2;programa2
2023-05-09 10:22:13.809877;106.22;Linea 2;R2;programa2
2023-05-09 10:22:14.051290;107.46;Linea 2;R2;programa2
2023-05-09 10:22:14.286248;108.81;Linea 2;R2;programa2
2023-05-09 10:22:14.525055;108.81;Linea 2;R2;programa2
2023-05-09 10:22:14.788139;110.14;Linea 2;R2;programa2
2023-05-09 10:22:15.081734;111.32;Linea 2;R2;programa2
2023-05-09 10:22:15.333537;111.32;Linea 2;R2;programa2
2023-05-09 10:22:15.594505;112.64;Linea 2;R2;programa2
2023-05-09 10:22:15.896590;113.92;Linea 2;R2;programa2
2023-05-09 10:22:16.209387;113.92;Linea 2;R2;programa2
2023-05-09 10:22:16.486866;1025.48;Linea 2;R2;programa2
2023-05-09 10:22:16.758423;973.78;Linea 2;R2;programa2
2023-05-09 10:22:17.046019;972.7;Linea 2;R2;programa2
2023-05-09 10:22:17.316529;972.7;Linea 2;R2;programa2
2023-05-09 10:22:17.556180;971.57;Linea 2;R2;programa2
2023-05-09 10:22:17.797569;971.57;Linea 2;R2;programa2
2023-05-09 10:22:18.042687;972.54;Linea 2;R2;programa2
2023-05-09 10:22:18.283556;971.73;Linea 2;R2;programa2
2023-05-09 10:22:18.523404;971.73;Linea 2;R2;programa2
2023-05-09 10:22:18.776025;970.81;Linea 2;R2;programa2
2023-05-09 10:22:19.019948;970.81;Linea 2;R2;programa2
2023-05-09 10:22:19.264506;967.28;Linea 2;R2;programa2
2023-05-09 10:22:19.513781;968.42;Linea 2;R2;programa2
2023-05-09 10:22:19.750288;968.42;Linea 2;R2;programa2
2023-05-09 10:22:19.999992;967.37;Linea 2;R2;programa2
2023-05-09 10:22:20.235599;967.37;Linea 2;R2;programa2
2023-05-09 10:22:20.486146;246.94;Linea 2;R2;programa2
2023-05-09 10:22:20.727823;104.25;Linea 2;R2;programa2
2023-05-09 10:22:20.967548;104.25;Linea 2;R2;programa2
2023-05-09 10:22:21.208773;100.66;Linea 2;R2;programa2
2023-05-09 10:22:21.448377;100.66;Linea 2;R2;programa2
2023-05-09 10:22:21.687877;102.15;Linea 2;R2;programa2
2023-05-09 10:22:21.932472;103.52;Linea 2;R2;programa2
2023-05-09 10:22:22.173888;103.52;Linea 2;R2;programa2
2023-05-09 10:22:22.410765;104.91;Linea 2;R2;programa2
2023-05-09 10:22:22.654774;106.18;Linea 2;R2;programa2
2023-05-09 10:22:22.897951;106.18;Linea 2;R2;programa2
2023-05-09 10:22:23.135685;107.6;Linea 2;R2;programa2
2023-05-09 10:22:23.378696;107.6;Linea 2;R2;programa2
2023-05-09 10:22:23.618461;108.8;Linea 2;R2;programa2
2023-05-09 10:22:23.859565;109.96;Linea 2;R2;programa2
2023-05-09 10:22:24.105595;109.96;Linea 2;R2;programa2
2023-05-09 10:22:24.347566;111.42;Linea 2;R2;programa2
2023-05-09 10:22:24.588605;111.42;Linea 2;R2;programa2
2023-05-09 10:22:24.848723;112.73;Linea 2;R2;programa2
2023-05-09 10:22:25.093596;114.02;Linea 2;R2;programa2
2023-05-09 10:22:25.335969;114.02;Linea 2;R2;programa2
2023-05-09 10:22:25.576693;115.32;Linea 2;R2;programa2
2023-05-09 10:22:25.819884;115.32;Linea 2;R2;programa2
2023-05-09 10:22:26.065172;1022.83;Linea 2;R2;programa2
2023-05-09 10:22:26.304369;974.03;Linea 2;R2;programa2
2023-05-09 10:22:26.550523;974.03;Linea 2;R2;programa2
2023-05-09 10:22:26.795118;977.05;Linea 2;R2;programa2
2023-05-09 10:22:27.038071;977.05;Linea 2;R2;programa2
2023-05-09 10:22:27.279449;974.06;Linea 2;R2;programa2
2023-05-09 10:22:27.517534;971.78;Linea 2;R2;programa2
2023-05-09 10:22:27.759069;971.78;Linea 2;R2;programa2
2023-05-09 10:22:28.000939;970.84;Linea 2;R2;programa2
2023-05-09 10:22:28.240530;970.84;Linea 2;R2;programa2
2023-05-09 10:22:28.497830;969.75;Linea 2;R2;programa2
2023-05-09 10:22:28.739933;970.72;Linea 2;R2;programa2
2023-05-09 10:22:28.981483;970.72;Linea 2;R2;programa2
2023-05-09 10:22:29.226441;969.46;Linea 2;R2;programa2
2023-05-09 10:22:29.464572;970.23;Linea 2;R2;programa2
2023-05-09 10:22:29.710391;970.23;Linea 2;R2;programa2
2023-05-09 10:22:29.950987;254.52;Linea 2;R2;programa2
2023-05-09 10:22:30.194049;254.52;Linea 2;R2;programa2
2023-05-09 10:22:30.437483;104.68;Linea 2;R2;programa2
2023-05-09 10:22:30.690201;100.1;Linea 2;R2;programa2
2023-05-09 10:22:30.929697;100.1;Linea 2;R2;programa2
2023-05-09 10:22:31.173414;101.53;Linea 2;R2;programa2
2023-05-09 10:22:31.414223;101.53;Linea 2;R2;programa2
2023-05-09 10:22:31.656517;102.49;Linea 2;R2;programa2
2023-05-09 10:22:31.893374;104.24;Linea 2;R2;programa2
2023-05-09 10:22:32.140240;104.24;Linea 2;R2;programa2
2023-05-09 10:22:32.402812;105.57;Linea 2;R2;programa2
2023-05-09 10:22:32.644479;105.57;Linea 2;R2;programa2
2023-05-09 10:22:32.889478;106.27;Linea 2;R2;programa2
2023-05-09 10:22:33.128865;108.09;Linea 2;R2;programa2
2023-05-09 10:22:33.364883;108.09;Linea 2;R2;programa2
2023-05-09 10:22:33.607456;109.37;Linea 2;R2;programa2
2023-05-09 10:22:33.844687;109.37;Linea 2;R2;programa2
2023-05-09 10:22:34.085045;110.28;Linea 2;R2;programa2
2023-05-09 10:22:34.332275;111.9;Linea 2;R2;programa2
2023-05-09 10:22:34.569330;111.9;Linea 2;R2;programa2
2023-05-09 10:22:34.805105;113.13;Linea 2;R2;programa2
2023-05-09 10:22:35.050598;113.13;Linea 2;R2;programa2
2023-05-09 10:22:35.292002;413.95;Linea 2;R2;programa2
2023-05-09 10:22:35.531703;979.27;Linea 2;R2;programa2
2023-05-09 10:22:35.772608;979.27;Linea 2;R2;programa2
2023-05-09 10:22:36.011760;974.28;Linea 2;R2;programa2
2023-05-09 10:22:36.254937;974.28;Linea 2;R2;programa2
2023-05-09 10:22:36.496319;974.59;Linea 2;R2;programa2
2023-05-09 10:22:36.735721;973.67;Linea 2;R2;programa2
2023-05-09 10:22:36.979906;973.67;Linea 2;R2;programa2
2023-05-09 10:22:37.227728;972.77;Linea 2;R2;programa2
2023-05-09 10:22:37.464317;971.63;Linea 2;R2;programa2
2023-05-09 10:22:37.708618;971.63;Linea 2;R2;programa2
2023-05-09 10:22:37.946217;970.73;Linea 2;R2;programa2
2023-05-09 10:22:38.191668;970.73;Linea 2;R2;programa2
2023-05-09 10:22:38.431153;970.24;Linea 2;R2;programa2
2023-05-09 10:22:38.668687;970.01;Linea 2;R2;programa2
2023-05-09 10:22:38.908438;970.01;Linea 2;R2;programa2
2023-05-09 10:22:39.146290;969.69;Linea 2;R2;programa2
2023-05-09 10:22:39.387692;969.69;Linea 2;R2;programa2
2023-05-09 10:22:39.625209;149.4;Linea 2;R2;programa2
2023-05-09 10:22:39.864303;98.3;Linea 2;R2;programa2
2023-05-09 10:22:40.108814;98.3;Linea 2;R2;programa2
2023-05-09 10:22:40.351745;100.97;Linea 2;R2;programa2
2023-05-09 10:22:40.594869;100.97;Linea 2;R2;programa2
2023-05-09 10:22:40.831033;102.32;Linea 2;R2;programa2
2023-05-09 10:22:41.066866;103.59;Linea 2;R2;programa2
2023-05-09 10:22:41.310330;103.59;Linea 2;R2;programa2
2023-05-09 10:22:41.548895;104.87;Linea 2;R2;programa2
2023-05-09 10:22:41.788830;104.87;Linea 2;R2;programa2
2023-05-09 10:22:42.030223;106.16;Linea 2;R2;programa2
2023-05-09 10:22:42.269015;107.37;Linea 2;R2;programa2
2023-05-09 10:22:42.517724;107.37;Linea 2;R2;programa2
2023-05-09 10:22:42.755398;108.69;Linea 2;R2;programa2
2023-05-09 10:22:42.999756;108.69;Linea 2;R2;programa2
2023-05-09 10:22:43.240990;109.79;Linea 2;R2;programa2
2023-05-09 10:22:43.482498;111.08;Linea 2;R2;programa2
2023-05-09 10:22:43.725369;111.08;Linea 2;R2;programa2
2023-05-09 10:22:43.971081;112.27;Linea 2;R2;programa2
2023-05-09 10:22:44.211353;112.27;Linea 2;R2;programa2
2023-05-09 10:22:44.451185;112.67;Linea 2;R2;programa2
2023-05-09 10:22:44.691722;554.68;Linea 2;R2;programa2
2023-05-09 10:22:44.949704;554.68;Linea 2;R2;programa2
2023-05-09 10:22:45.205803;992.03;Linea 2;R2;programa2
2023-05-09 10:22:45.482550;973.39;Linea 2;R2;programa2
2023-05-09 10:22:45.745764;973.39;Linea 2;R2;programa2
2023-05-09 10:22:45.986436;971.14;Linea 2;R2;programa2
2023-05-09 10:22:46.228852;971.14;Linea 2;R2;programa2
2023-05-09 10:22:46.470500;970.8;Linea 2;R2;programa2
2023-05-09 10:22:46.715261;969.67;Linea 2;R2;programa2
2023-05-09 10:22:46.952707;969.67;Linea 2;R2;programa2
2023-05-09 10:22:47.193138;969.92;Linea 2;R2;programa2
2023-05-09 10:22:47.439783;969.92;Linea 2;R2;programa2
2023-05-09 10:22:47.685010;969.2;Linea 2;R2;programa2
2023-05-09 10:22:47.928848;968.86;Linea 2;R2;programa2
2023-05-09 10:22:48.170125;968.86;Linea 2;R2;programa2
2023-05-09 10:22:48.406353;968.52;Linea 2;R2;programa2
2023-05-09 10:22:48.649040;968.52;Linea 2;R2;programa2
2023-05-09 10:22:48.894538;410.89;Linea 2;R2;programa2
2023-05-09 10:22:49.152989;113.21;Linea 2;R2;programa2
2023-05-09 10:22:49.404218;113.21;Linea 2;R2;programa2
2023-05-09 10:22:49.640199;98.36;Linea 2;R2;programa2
2023-05-09 10:22:49.883808;101.96;Linea 2;R2;programa2
2023-05-09 10:22:50.124054;101.96;Linea 2;R2;programa2
2023-05-09 10:22:50.365452;103.26;Linea 2;R2;programa2
2023-05-09 10:22:50.608140;103.26;Linea 2;R2;programa2
2023-05-09 10:22:50.844690;104.53;Linea 2;R2;programa2
2023-05-09 10:22:51.084963;105.75;Linea 2;R2;programa2
2023-05-09 10:22:51.322700;105.75;Linea 2;R2;programa2
2023-05-09 10:22:51.562995;107.03;Linea 2;R2;programa2
2023-05-09 10:22:51.803600;107.03;Linea 2;R2;programa2
2023-05-09 10:22:52.047590;108.25;Linea 2;R2;programa2
2023-05-09 10:22:52.289491;109.43;Linea 2;R2;programa2
2023-05-09 10:22:52.526510;109.43;Linea 2;R2;programa2
2023-05-09 10:22:52.767709;110.68;Linea 2;R2;programa2
2023-05-09 10:22:53.005938;110.68;Linea 2;R2;programa2
2023-05-09 10:22:53.247045;111.84;Linea 2;R2;programa2
2023-05-09 10:22:53.488132;113.01;Linea 2;R2;programa2
2023-05-09 10:22:53.726373;113.01;Linea 2;R2;programa2
2023-05-09 10:22:53.968339;114.25;Linea 2;R2;programa2
2023-05-09 10:22:54.216659;114.25;Linea 2;R2;programa2
2023-05-09 10:22:54.455571;986.17;Linea 2;R2;programa2
2023-05-09 10:22:54.696056;966.87;Linea 2;R2;programa2
2023-05-09 10:22:54.953546;966.87;Linea 2;R2;programa2
2023-05-09 10:22:55.194149;965.0;Linea 2;R2;programa2
2023-05-09 10:22:55.439612;965.0;Linea 2;R2;programa2
2023-05-09 10:22:55.680200;965.29;Linea 2;R2;programa2
2023-05-09 10:22:55.920429;965.28;Linea 2;R2;programa2
2023-05-09 10:22:56.160863;965.28;Linea 2;R2;programa2
2023-05-09 10:22:56.396792;963.0;Linea 2;R2;programa2
2023-05-09 10:22:56.639884;963.0;Linea 2;R2;programa2
2023-05-09 10:22:56.879946;970.4;Linea 2;R2;programa2
2023-05-09 10:22:57.118445;968.79;Linea 2;R2;programa2
2023-05-09 10:22:57.359980;968.79;Linea 2;R2;programa2
2023-05-09 10:22:57.600895;968.57;Linea 2;R2;programa2
2023-05-09 10:22:57.844351;968.57;Linea 2;R2;programa2
2023-05-09 10:22:58.093808;966.73;Linea 2;R2;programa2
2023-05-09 10:22:58.331711;793.34;Linea 2;R2;programa2
2023-05-09 10:22:58.567148;793.34;Linea 2;R2;programa2
2023-05-09 10:22:58.814199;132.7;Linea 2;R2;programa2
2023-05-09 10:22:59.055372;100.32;Linea 2;R2;programa2
2023-05-09 10:22:59.311579;100.32;Linea 2;R2;programa2
2023-05-09 10:22:59.553189;101.9;Linea 2;R2;programa2
2023-05-09 10:22:59.794804;101.9;Linea 2;R2;programa2
2023-05-09 10:23:00.037824;103.25;Linea 2;R2;programa2
2023-05-09 10:23:00.291872;104.57;Linea 2;R2;programa2
2023-05-09 10:23:00.532552;104.57;Linea 2;R2;programa2
2023-05-09 10:23:00.775255;105.84;Linea 2;R2;programa2
2023-05-09 10:23:01.017057;105.84;Linea 2;R2;programa2
2023-05-09 10:23:01.260782;106.98;Linea 2;R2;programa2
2023-05-09 10:23:01.500949;108.32;Linea 2;R2;programa2
2023-05-09 10:23:01.741115;108.32;Linea 2;R2;programa2
2023-05-09 10:23:01.987072;109.51;Linea 2;R2;programa2
2023-05-09 10:23:02.235667;109.51;Linea 2;R2;programa2
2023-05-09 10:23:02.475444;109.81;Linea 2;R2;programa2
2023-05-09 10:23:02.717551;111.88;Linea 2;R2;programa2
2023-05-09 10:23:02.953103;111.88;Linea 2;R2;programa2
2023-05-09 10:23:03.194972;113.16;Linea 2;R2;programa2
2023-05-09 10:23:03.429992;113.16;Linea 2;R2;programa2
2023-05-09 10:23:03.667428;114.26;Linea 2;R2;programa2
2023-05-09 10:23:03.914959;1023.1;Linea 2;R2;programa2
2023-05-09 10:23:04.152250;1023.1;Linea 2;R2;programa2
2023-05-09 10:23:04.388569;971.87;Linea 2;R2;programa2
2023-05-09 10:23:04.630008;971.87;Linea 2;R2;programa2
2023-05-09 10:23:04.868937;974.45;Linea 2;R2;programa2
2023-05-09 10:23:05.125862;972.45;Linea 2;R2;programa2
2023-05-09 10:23:05.367393;972.45;Linea 2;R2;programa2
2023-05-09 10:23:05.606282;971.05;Linea 2;R2;programa2
2023-05-09 10:23:05.843776;971.05;Linea 2;R2;programa2
2023-05-09 10:23:06.089620;969.91;Linea 2;R2;programa2
2023-05-09 10:23:06.337892;965.07;Linea 2;R2;programa2
2023-05-09 10:23:06.576746;965.07;Linea 2;R2;programa2
2023-05-09 10:23:06.817431;967.6;Linea 2;R2;programa2
2023-05-09 10:23:07.057213;967.6;Linea 2;R2;programa2
2023-05-09 10:23:07.310275;970.82;Linea 2;R2;programa2
2023-05-09 10:23:07.550528;968.6;Linea 2;R2;programa2
2023-05-09 10:23:07.793850;968.6;Linea 2;R2;programa2
2023-05-09 10:23:08.037288;217.91;Linea 2;R2;programa2
2023-05-09 10:23:08.275105;102.63;Linea 2;R2;programa2
2023-05-09 10:23:08.515619;102.63;Linea 2;R2;programa2
2023-05-09 10:23:08.758629;101.68;Linea 2;R2;programa2
2023-05-09 10:23:08.999186;101.68;Linea 2;R2;programa2
2023-05-09 10:23:09.242450;102.95;Linea 2;R2;programa2
2023-05-09 10:23:09.490498;104.29;Linea 2;R2;programa2
2023-05-09 10:23:09.730571;104.29;Linea 2;R2;programa2
2023-05-09 10:23:09.975552;105.57;Linea 2;R2;programa2
2023-05-09 10:23:10.216523;105.57;Linea 2;R2;programa2
2023-05-09 10:23:10.459681;106.6;Linea 2;R2;programa2
2023-05-09 10:23:10.704060;107.99;Linea 2;R2;programa2
2023-05-09 10:23:10.941018;107.99;Linea 2;R2;programa2
2023-05-09 10:23:11.183535;109.26;Linea 2;R2;programa2
2023-05-09 10:23:11.420490;109.26;Linea 2;R2;programa2
2023-05-09 10:23:11.658411;109.21;Linea 2;R2;programa2
2023-05-09 10:23:11.900375;111.61;Linea 2;R2;programa2
2023-05-09 10:23:12.136994;111.61;Linea 2;R2;programa2
2023-05-09 10:23:12.378322;112.8;Linea 2;R2;programa2
2023-05-09 10:23:12.621261;112.8;Linea 2;R2;programa2
2023-05-09 10:23:12.859857;113.91;Linea 2;R2;programa2
2023-05-09 10:23:13.099918;326.8;Linea 2;R2;programa2
2023-05-09 10:23:13.342197;326.8;Linea 2;R2;programa2
2023-05-09 10:23:13.580679;1016.5;Linea 2;R2;programa2
2023-05-09 10:23:13.816765;1016.5;Linea 2;R2;programa2
2023-05-09 10:23:14.066261;973.97;Linea 2;R2;programa2
2023-05-09 10:23:14.308993;971.56;Linea 2;R2;programa2
2023-05-09 10:23:14.552867;971.56;Linea 2;R2;programa2
2023-05-09 10:23:14.791970;970.29;Linea 2;R2;programa2
2023-05-09 10:23:15.031137;970.29;Linea 2;R2;programa2
2023-05-09 10:23:15.272515;968.77;Linea 2;R2;programa2
